SAMPLE_ID	SAMPLE_NAME	PUBCHEM_SID	PRIMARY_MOA	ASSAY_NAME	LIBRARY	CAS	ALIAS	AC50	LOG_AC50	AUC	CURVE_CLASS2	DATA_POINTS	DRUG_NAME	EFFICACY	MAX_RESPONSE	P_HILL	R2	GENE_ID	GENE_SYMBOL	SMILES	SUPPLIER	SUPPLIER_ID	DATA0	DATA1	DATA2	DATA3	DATA4	DATA5	DATA6	DATA7	DATA8	DATA9	DATA10	DATA11	DATA12	DATA13	DATA14	CONC0	CONC1	CONC2	CONC3	CONC4	CONC5	CONC6	CONC7	CONC8	CONC9	CONC10	CONC11	CONC12	CONC13	CONC14
NCGC00378751-01	Balapiravir	377020534		DPI_SARS-CoV-2_General	2020_Anti-Infectives_01	690270-29-2		20.0868827251	-4.697087456	-15.8088226169	4	7		-20.538674036	-19.19889503	0.0652571645	0.8733901732			CC(C)C(=O)OC[C@]1(O[C@H]([C@H](OC(=O)C(C)C)[C@@H]1OC(=O)C(C)C)N2/C=C\C(=N/C2=O)N)N=[N+]=[N-]	MedChem Express	HY-10443	2.30163983	-5.09906312	-4.13449163	0.27210884	-1.14786696	-5.65464126	-19.19889503									3.1799999999E-9	1.59E-8	7.96E-8	3.98E-7	0.00000199	0.00000995	0.0000498								
NCGC00159460-01	INDINAVIR SULFATE	363676591	HIV Protease Inhibitors	DPI_SARS-CoV-2_General	2020_Anti-Infectives_01	0157810-81-6		40.0786001267	-4.397087456	-42.8839852114	4	7		-14.36697668	-16.89686924	0.3347398983	0.591495814			CC(C)(C)NC(=O)[C@@H]1CN(CCN1C[C@@H](O)C[C@@H](CC2=CC=CC=C2)C(=O)N[C@@H]3[C@H](O)CC4=CC=CC=C34)CC5=CC=CN=C5	Microsource	01506401	-6.05191558	-9.70665028	-5.34105534	-11.02040816	-11.21655821	-8.18808269	-16.89686924									3.1799999999E-9	1.59E-8	7.96E-8	3.98E-7	0.00000199	0.00000995	0.0000498								
NCGC00390587-03	G-007-LK		Tachykinin NK1 Antagonist	DPI_SARS-CoV-2_General	2020_Anti-Infectives_01			5.0455968169	-5.297087456	-35.1744761046	-2.2	7		-41.0856353632	-36.04972376	0.0003774732	0.991967316	80351	TACR1	C[S+]([O-])(=O)C1=CC=C(N=C1)C2=NN=C(\C=C\C3=NN=C(O3)C4=CC=C(C=C4)C#N)[N]2C5=C(Cl)C=CC=C5	APExBIO	B5830	0	4.14682844	0	-0.11904762	-9.445047	-26.773409	-36.04972376									3.1799999999E-9	1.59E-8	7.96E-8	3.98E-7	0.00000199	0.00000995	0.0000498								
NCGC00346581-06	AZ-960		Jak2/3 Inhibitor	DPI_SARS-CoV-2_General	2020_Anti-Infectives_01	(905586-69-8)		15.9555780962	-4.797087456	-48.0382574629	-2.2	7		-73.229281762	-67.21915285	0.0000787375	0.9963564198		JAK2	C[C@H](NC1=NC(=C(F)C=C1C#N)NC2=N[NH]C(=C2)C)C3=CC=C(F)C=C3	SynKinase	SYN-1015	0	-1.4129934	-4.77799228	-1.2244898	-3.58821403	-23.91568707	-67.21915285									3.1799999999E-9	1.59E-8	7.96E-8	3.98E-7	0.00000199	0.00000995	0.0000498								
NCGC00370683-05	GI254023X			DPI_SARS-CoV-2_General	2020_Anti-Infectives_01	260264-93-5		0.028373476	-7.547087456	-4.5760877382	4	7		-4.386100392	2.73941068	0.5588373052	0.3672436722			CNC(=O)[C@@H](NC(=O)[C@H](CCCC1=CC=CC=C1)[C@H](C)N(O)C=O)C(C)(C)C	SIGMA	SML0789	1.53687771	2.62632468	-8.65508366	0.18707483	-0.93094722	-1.0944467	2.73941068									3.1799999999E-9	1.59E-8	7.96E-8	3.98E-7	0.00000199	0.00000995	0.0000498								
NCGC00346555-08	Apixaban	363677453	Coagulation Factor Xa Inhibitor	DPI_SARS-CoV-2_General	2020_Anti-Infectives_01	503612-47-3				-22.4518526214	4	7		0	-5.06445672				F10	COC1=CC=C(C=C1)[N]2N=C(C(N)=O)C3=C2C(=O)N(CC3)C4=CC=C(C=C4)N5CCCCC5=O	Glixx	GLXC-90058	-2.31634679	-7.98648441	-6.91763192	-5.93537415	-5.86587129	-0.04053506	-5.06445672									3.1799999999E-9	1.59E-8	7.96E-8	3.98E-7	0.00000199	0.00000995	0.0000498								
NCGC00488726-01	NCGC00488726-01			DPI_SARS-CoV-2_General	2020_Anti-Infectives_01			25.2878871064	-4.597087456	3.9313294771	4	7		-14.245856348	-8.95488029	0.1406089148	0.7927315468			NC1=CC(=CC=C1)C(OCCN2CCCCC2)C3=CC4=NC=CC(=C4S3)C(O)=O	NCGCChem	DJJ005-090	4.18413119	4.96083551	0	-0.5952381	0.65979754	0	-8.95488029									3.1799999999E-9	1.59E-8	7.96E-8	3.98E-7	0.00000199	0.00000995	0.0000498								
NCGC00015156-28	Baclofen			DPI_SARS-CoV-2_General	2020_Anti-Infectives_01	1134-47-0				12.3992548285	4	7		0	4.37384899					NCC(CC(O)=O)C1=CC=C(Cl)C=C1	MedChem Express	HY-B0007_cm1	4.89006545	4.17754569	0	-0.51020408	3.67859725	2.4523713	4.37384899									1.5899999999E-9	7.96E-9	3.98E-8	1.99E-7	9.95E-7	0.00000498	0.0000249								
NCGC00016012-08	Triflupromazine hydrochloride	124881619	Muscarinic acetylcholine receptor M2 Antagonist	DPI_SARS-CoV-2_General	2020_Anti-Infectives_01			17.902453073	-4.747087456	-45.7765172574	-2.2	7	Triflupromazinum;NCGC00094410-03;triflupromazinum;10H-PHENOTHIAZINE-10-PROPANAMINE, N,N-DIMETHYL-2-(TRIFLUOROMETHYL)-;Triflupromazine Hcl;NCGC00094410-02;NCGC00094410-01;CIPLUS_208142;Triflupromazine Hydrochloride;NCGC_Prestw-53;Phenothiazine, 10-(3-(dimethylamino)propyl)-2-(trifluoromethyl)-, monohydrochloride;Trifluopromazine;NCGC00016012-02;NCGC00016012-01;NCGC00024300-04;Triflupromazina;TRIFLUPROMAZINE HYDROCHLORIDE;TRIFLUPROMAZINE;TRIFLUPROMAZINE MALEATE;trifluopromazine;Triflupromazine;LS-105501;Vesprin;Triflupromazine hydrochloride;LS-105500;10-3-(DIMETHYLAMINO)PROPYL-2-(TRIFLUOROMETHYL)PHENOTHIAZINE;triflupromazine;Vesprin hydrochloride;10-(3-(DIMETHYLAMINO)PROPYL)-2-(TRIFLUOROMETHYL)PHENOTHIAZINE MONOHYDROCHLORIDE;10H-PHENOTHIAZINE-10-PROPANAMINE, N,N-DIMETHYL-2-(TRIFLUOROMETHYL)-, MONOHYDROCHLORIDE;CIPLUS_170810;10H-Phenothiazine-10-propanamine, N,N-dimethyl-2-(trifluoromethyl)-;CIPLUS_152129;	-69.3756906115	-53.31491713	0.004378558	0.9717147919	1129	CHRM2	CN(C)CCCN1C2=C(SC3=C1C=C(C=C3)C(F)(F)F)C=CC=C2	SIGMA	T-2896	4.03706155	1.47442789	-5.72715573	-6.30952381	-7.80007231	-25.23307661	-53.31491713									3.1799999999E-9	1.59E-8	7.96E-8	3.98E-7	0.00000199	0.00000995	0.0000498								
NCGC00346712-02	Verteporfin		photosensitizer	DPI_SARS-CoV-2_General	2020_Anti-Infectives_01	129497-78-5		1.7902453073	-5.747087456	-134.6947833728	-1.1	7		-97.8107734841	-97.28360958	0.0000037733	0.999205995			COC(=O)CCC1=C(C)C2=CC3=NC(=CC4=C(C)C(=C([NH]4)C=C\5N=C(C=C1[NH]2)\C(=C5C)CCC(O)=O)C=C)\C6=C\C=C(/[C@@H](C(=O)OC)[C@@]36C)C(=O)OC	Selleck	S1786	2.46341643	0.18430349	-0.19305019	-1.29251701	-51.23825018	-94.22375355	-97.28360958									3.1799999999E-9	1.59E-8	7.96E-8	3.98E-7	0.00000199	0.00000995	0.0000498								
NCGC00016055-11	Trimethoprim	124881736	Bacterial dihydrofolate reductase Inhibitor	DPI_SARS-CoV-2_General	2020_Anti-Infectives_01					8.0573027664	4	7	trimet;tridoxine;LS-31253;sulfaton;CIPLUS_751110;CN-3123;2,4-PYRIMIDINEDIAMINE, 5-((3,4,5-TRIMETHOXYPHENYL)METHYL)-, MONOHYDROCHLORIDE;kelfiprim;Proloprim;trimethoprim sulfamethizole;2,4-Diamino-5-(3,4,5-trimethoxybenzyl)pyrimidine;TRIMETHOPRIM LACTATE;syraprim;WHO NO. 1047;co-trimazine;berlocombin;NCGC_Prestw-208;cotrifamol;2,4-DIAMINO-5-(3,4,5-TRIMETHOXYBENZYL)PYRIMIDINE SULFATE;Quam;Borgal;potrox;HS_1413;SULFAMETHOXAZOLE;LS-175750;CIPLUS_3886364;Trimethoprim-Sulfamethoxazole Combination;co-trifamole;Trimethoprim Sulfate;Benzenesulfonamide, 4-amino-N-(5-methyl-1,3,4-thiadiazol-2-yl)-, mixt. with 5-((3,4,5-trimethoxyphenyl)methyl)-2,4-pyrimidinediamine;trimithoprime;Benzenesulfonamide, 4-amino-N-(5-methyl-3-isoxazolyl)-, mixt. with 5-((3,4,5-trimethoxyphenyl)methyl)-2,4-pyrimidinediamine;BACTRIM;sulfamoxole and trimethoprim;Trimethoprimum;TRIMETHOPRIM HYDROCHLORIDE;Co-soltrim;Tribrissen;CIPLUS_167341;Potesept;CIPLUS_732710;lidaprim;Trimethoprim sulfate;Trimethoprim lactate;CIPLUS_3883816;Supristol;trimerazine;CIPLUS_206865;CIPLUS_206866;CIPLUS_206868;CIPLUS_206867;CIPLUS_206869;benzenesulfonamide, 4-amino-N-2-pyrimidinyl-, mixt. with 5-((3,4,5-trimethoxyphenyl)methyl)-2,4-pyrimidinediamine;trimethoprim-sulfadiazine mixture;TRIMETHOPRIM SULFATE;NCGC00024707-08;sulfatroxazole-trimethoprim combination;LS-178642;BW-72U;NCGC00024707-06;NCGC00024707-04;Trimpex;NCGC00024707-05;NCGC00024707-01;cotrifamole;CIPLUS_206870;CIPLUS_156267;CIPLUS_206871;CIPLUS_206872;Trimetoprima;Trimethoprime;Trimethoprim;Co-trimadine;4-amino-N-(4-methyl-2-pyrimidinyl)benzenesulfonamide, mixt. with 5-((3,4,5-trimethoxyphenyl)meth yl)-2,4-pyrimidinediamine;LS-178650;2,4-Pyrimidinediamine, 5-((3,4,5-trimethoxyphenyl)methyl)-;Ditrim;Diaziprim Forte;PHENAZOPYRIDINE HYDROCHLORIDE;LS-1627;trimethoprimum;trimethoprim-sulfadoxine;SEPTRA;CIPLUS_740266;NCGC00016055-02;CN 3123;NCGC00016055-01;sulfadiazine-trimethoprim mixture;TRIMETHOPRIM;Linaris;BISPORIN;LS-2191;CIPLUS_748857;Poteseptyl;Bactrim;Triglobe;AB07944729-01;Ro 6-2153;	0	0					COC1=CC(=CC(=C1OC)OC)CC2=C(N)N=C(N)N=C2	SIGMA	T7883	2.99286712	-0.9675933	0	2.60204082	4.07628344	2.16862586	0									3.1799999999E-9	1.59E-8	7.96E-8	3.98E-7	0.00000199	0.00000995	0.0000498								
NCGC00686699-01	S(-)-Verapamil hydrochloride hydrate			DPI_SARS-CoV-2_General	2020_Anti-Infectives_01	36622-28-3 (anhydrous)		0.0112956843	-7.947087456	-21.8403216613	4	7		-6.2071823199	-10.5893186	0.469535963	0.4236271016			COC1=C(OC)C=C(CCN(C)CCC[C@](C#N)(C(C)C)C2=CC(OC)=C(OC)C=C2)C=C1	SIGMA	V105	0.19854401	-5.25264936	-7.86679537	-4.79591837	-6.98662328	-1.25658695	-10.5893186									3.1799999999E-9	1.59E-8	7.96E-8	3.98E-7	0.00000199	0.00000995	0.0000498								
NCGC00163431-06	CA-074 Me	384568238	Cathepsin B Inhibitor	DPI_SARS-CoV-2_General	2020_Anti-Infectives_01	147859-80-1				-7.4262554472	4	7		0	0				CTSB	CCCNC(=O)[C@H]1O[C@@H]1C(=O)N[C@@H](C(C)CC)C(=O)N2CCC[C@H]2C(=O)OC	APExBIO	A8239	4.7871167	0	-15.94272844	-0.51020408	0	0	0									3.1799999999E-9	1.59E-8	7.96E-8	3.98E-7	0.00000199	0.00000995	0.0000498								
NCGC00166300-02	Pyridoxal phosphate hydrate	170466028	P2X purinoceptor 2 Antagonist	DPI_SARS-CoV-2_General	2020_Anti-Infectives_01	41468-25-1				2.6976911638	4	7		0	-0.4373849					O.Oc1c(C=O)c(cnc1C)COP(=O)(O)O	SIGMA	P3657	0	0	0.997426	0	0	3.08066477	-0.4373849									3.1799999999E-9	1.59E-8	7.96E-8	3.98E-7	0.00000199	0.00000995	0.0000498								
NCGC00241102-05	Midostaurin		PKC/flt3 Inhibitor	DPI_SARS-CoV-2_General	2020_Anti-Infectives_01	120685-11-2		15.9555780962	-4.797087456	-73.9133367125	-2.1	7		-128.957734805	-97.44475138	0.0000499373	0.9971014581		PRKCA	CO[C@@H]1[C@@H](C[C@H]2O[C@]1(C)N3C4=CC=CC=C4C5=C6CNC(=O)C6=C7C8=CC=CC=C8N2C7=C35)N(C)C(=O)C9=CC=CC=C9	MedChem Express	HY-10230	3.22817854	2.64168331	-0.77220077	-4.09863946	-13.36767896	-45.07498987	-97.44475138									3.1799999999E-9	1.59E-8	7.96E-8	3.98E-7	0.00000199	0.00000995	0.0000498								
NCGC00180681-03	Isochlorogenic acid C			DPI_SARS-CoV-2_General	2020_Anti-Infectives_01	32451-88-0		8.9724809308	-5.047087456	-38.9986285466	-3	7		-40.682320436	-30.98526703	0.1666344743	0.7647251959			O[C@@H]1C[C@@](O)(C[C@@H](OC(=O)\C=C\c2ccc(O)c(O)c2)[C@H]1OC(=O)\C=C\c3ccc(O)c(O)c3)C(O)=O	DC Chemicals	DCY-070	0	0	-1.06177606	-14.76190476	-14.41612437	-9.97162546	-30.98526703									3.1799999999E-9	1.59E-8	7.96E-8	3.98E-7	0.00000199	0.00000995	0.0000498								
NCGC00379189-01	P005091			DPI_SARS-CoV-2_General	2020_Anti-Infectives_01	[882257-11-6]		2.5287887106	-5.597087456	-61.9543794583	-1.2	7		-54.4392265188	-51.79558011	0.0001554534	0.9948677183			CC(=O)C1=CC(=C(S1)SC2=CC=CC(=C2Cl)Cl)[N+]([O-])=O	Tocris	4733	3.83116406	1.10582092	2.63835264	-2.84013605	-18.03145336	-50.12160519	-51.79558011									3.1799999999E-9	1.59E-8	7.96E-8	3.98E-7	0.00000199	0.00000995	0.0000498								
NCGC00522453-02	IXAZOMIB CITRATE		Proteasome subunit beta type-5 Inhibitor	DPI_SARS-CoV-2_General	2020_Anti-Infectives_01			31.8355636888	-4.497087456	-11.0456057105	-2.4	7		-33.2486187879	-29.37384899	0.0242321492	0.9288638898	5693	PSMB5	CC(C)C[C@H](NC(=O)CNC(=O)C1=CC(=CC=C1Cl)Cl)B2OC(=O)C(CC(O)=O)(CC(O)=O)O2	MedChem Express	HY-10452	-6.34605486	3.27138688	1.88223938	0	1.54555315	0	-29.37384899									3.1799999999E-9	1.59E-8	7.96E-8	3.98E-7	0.00000199	0.00000995	0.0000498								
NCGC00160670-08	Mecarbinate	384568202	antiinfluenza drug	DPI_SARS-CoV-2_General	2020_Anti-Infectives_01	15574-49-9		28.3734760037	-4.547087456	-11.9039166779	4	7		-24.9364640839	-17.86372007	0.0517564144	0.8899769287			CCOC(=O)C1=C(C)[N](C)C2=CC=C(O)C=C12	MedChem Express	HY-B0376	-1.63982646	3.7321456	0	-1.81972789	-3.94974693	-4.01297122	-17.86372007									3.1799999999E-9	1.59E-8	7.96E-8	3.98E-7	0.00000199	0.00000995	0.0000498								
NCGC00091011-20	CHLORAMPHENICOL			DPI_SARS-CoV-2_General	2020_Anti-Infectives_01	56-75-7				3.5378498133	4	7		0	-0.13812155					OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)C1=CC=C(C=C1)[N+]([O-])=O	Microsource	MS-01500174	0	0	3.90926641	0	1.22017354	0	-0.13812155									3.1799999999E-9	1.59E-8	7.96E-8	3.98E-7	0.00000199	0.00000995	0.0000498								
NCGC00378998-01	HIV-1 integrase inhibitor 2	363678307	Human immunodeficiency virus type 1 integrase Negative Allosteric Modulator	DPI_SARS-CoV-2_General	2020_Anti-Infectives_01	957890-42-5		28.3734760037	-4.547087456	-3.0813885974	4	7		-22.7486187879	-16.87384899	0.0180121249	0.9398257856			CCCC(C(O)=O)C1=C(C2=CC=CC=C2)C3=CC(=CC=C3N=C1C)Cl	MedChem Express	HY-10522	0	0.36860697	4.66537967	0	-0.18980477	-0.77016619	-16.87384899									3.1799999999E-9	1.59E-8	7.96E-8	3.98E-7	0.00000199	0.00000995	0.0000498								
NCGC00247668-03	LDN-57444	384568515	Reversible, competitive Inhibitor of UCH-L1 deubiquitinase	DPI_SARS-CoV-2_General	2020_Anti-Infectives_01	668467-91-2		7.9967320469	-5.097087456	-84.6938025007	-2.1	7		-98.9883977949	-92.6335175	0.0000703367	0.9965569036			CC(=O)O/N=C/1C(=O)N(CC2=CC(=CC=C2Cl)Cl)C3=CC=C(Cl)C=C13	XcessBio	M60204-2s	0	0	-4.31145431	1.32653061	-14.43420101	-57.15443859	-92.6335175									3.1799999999E-9	1.59E-8	7.96E-8	3.98E-7	0.00000199	0.00000995	0.0000498								
NCGC00017013-06	Thiamine chloride			DPI_SARS-CoV-2_General	2020_Anti-Infectives_01	59-43-8				4.3982597308	4	7		0	1.01289134					CC1=C(CCO)SC=[N+]1CC2=CN=C(C)N=C2N	DC Chemicals	DCZ-120	0	0	0	3.35034014	0	2.43210377	1.01289134									3.1799999999E-9	1.59E-8	7.96E-8	3.98E-7	0.00000199	0.00000995	0.0000498								
NCGC00017115-04	Thiethylperazine Malate			DPI_SARS-CoV-2_General	2020_Anti-Infectives_01	52239-63-1		5.6612527415	-5.247087456	-128.2455582238	-2.1	7		-101.2273992559	-96.1786372	0.0001045937	0.995796041			CCSC1=CC2=C(SC3=CC=CC=C3N2CCCN4CCN(C)CC4)C=C1	USP	1657005	-7.27259357	-9.01551221	-2.52574003	-11.92176871	-32.78199566	-69.98378597	-96.1786372									3.1799999999E-9	1.59E-8	7.96E-8	3.98E-7	0.00000199	0.00000995	0.0000498								
NCGC00163523-01	CATALPOL	26756908		DPI_SARS-CoV-2_General	2020_Anti-Infectives_01					3.1497431224	4	7	NCGC00163523-01;CIPLUS_668279;CATALPOL;catalpol;	0	0					[H][C@@]12C=CO[C@@H](O[C@]3([H])O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@]1([H])[C@@]4(CO)O[C@H]4[C@H]2O	BIOMOL	BIOMOL_NP-046	0	0	4.5045045	0	0	0	0									3.1799999999E-9	1.59E-8	7.96E-8	3.98E-7	0.00000199	0.00000995	0.0000498								
NCGC00182390-05	NCGC00182390-05			DPI_SARS-CoV-2_General	2020_Anti-Infectives_01					-9.5891686561	4	7		0	-9.7145488					C[N]1N=NN=C1SC2=C3C(=NC=N2)SC=C3C4=CC(=CC=C4)[S+](C)([O-])=O	NCGCChem	SPA014-029	0	-2.97957303	-1.8983269	-1.80272109	-0.22595806	-1.92541548	-9.7145488									3.1799999999E-9	1.59E-8	7.96E-8	3.98E-7	0.00000199	0.00000995	0.0000498								
NCGC00095649-07	Trigonelline hydrochloride			DPI_SARS-CoV-2_General	2020_Anti-Infectives_01	6138-41-6				9.2725592705	4	7		0	0.57550645					C[N+]1=CC(=CC=C1)C([O-])=O	Prestwick	Prestw-NAT-0039	3.24288551	0	1.62483912	-0.10204082	2.75668836	4.74260235	0.57550645									3.1799999999E-9	1.59E-8	7.96E-8	3.98E-7	0.00000199	0.00000995	0.0000498								
NCGC00482709-01	Licochalcone A			DPI_SARS-CoV-2_General	2020_Anti-Infectives_01	58749-22-7		4.0078600127	-5.397087456	-107.8081510585	-2.1	7		-102.799999995	-93.27808471	0.0000360762	0.9975381117			COC1=CC(=C(C=C1\C=C\C(=O)C2=CC=C(O)C=C2)C(C)(C)C=C)O	DC Chemicals	DCG-033	0	0	0	-2.12585034	-30.84779465	-74.34130523	-93.27808471									3.1799999999E-9	1.59E-8	7.96E-8	3.98E-7	0.00000199	0.00000995	0.0000498								
NCGC00164624-11	Adefovir dipivoxil	377020406	DNA Polymerase Inhibitor	DPI_SARS-CoV-2_General	2020_Anti-Infectives_01	142340-99-6				7.1914572465	4	7		0	2.946593					CC(C)(C)C(=O)OCO[P](=O)(COCC[N]1C=NC2=C1N=CN=C2N)OCOC(=O)C(C)(C)C	MedChem Express	HY-B0255	0	3.51712487	-1.51222651	-0.03401361	3.22668113	3.60762059	2.946593									3.1799999999E-9	1.59E-8	7.96E-8	3.98E-7	0.00000199	0.00000995	0.0000498								
NCGC00017388-08	(+)-Usniacin			DPI_SARS-CoV-2_General	2020_Anti-Infectives_01	7562-61-0		20.0868827251	-4.697087456	-23.760425775	-2.2	7		-62.2127071847	-45.99447514	0.0028842718	0.977249995			CC(=O)C1=C(O)C(C)=C(O)C2=C1OC3=CC(=O)C(C(C)=O)=C(O)[C@@]23C	DC Chemicals	DCS-001	3.52231782	4.20826294	-4.11840412	2.60204082	-1.49132321	-16.35589785	-45.99447514									3.1799999999E-9	1.59E-8	7.96E-8	3.98E-7	0.00000199	0.00000995	0.0000498								
NCGC00388311-01	Z-VAD(OH)-FMK			DPI_SARS-CoV-2_General	2020_Anti-Infectives_01	161401-82-7				1.5813379709	4	7		0	0					CC(C)[C@H](NC(=O)OCC1=CC=CC=C1)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(O)=O)C(=O)CF	Cayman	14467	1.05154791	0	1.85006435	1.46258503	-6.24548084	3.91163356	0									3.1799999999E-9	1.59E-8	7.96E-8	3.98E-7	0.00000199	0.00000995	0.0000498								
NCGC00402349-02	GN6958	363681035	Sentrin-specific protease 1 Inhibitor	DPI_SARS-CoV-2_General	2020_Anti-Infectives_01	1392278-32-8		5.0455968169	-5.297087456	-68.8092209004	-2.2	7		-71.9861878417	-67.44935543	7.536E-7	0.9996454613	29843	SENP1	CCOC(=O)C1=CC=CC(=C1)CNC2=CC=C(C=C2)N(C)C(=O)NC3=CC=CC=C3	Glixx	GLXC-02687	1.7868961	0.07679312	0.74002574	-1.73469388	-15.24765004	-50.52695582	-67.44935543									3.1799999999E-9	1.59E-8	7.96E-8	3.98E-7	0.00000199	0.00000995	0.0000498								
NCGC00390668-02	(±)-BI-D			DPI_SARS-CoV-2_General	2020_Anti-Infectives_01	1416258-16-6		22.537853107	-4.647087456	-9.9032143257	4	7		-24.54143646	-22.95119705	0.0000071421	0.9989094758			CC1=NC2=C(C=CC=C2)C(=C1C(OC(C)(C)C)C(O)=O)C3=CC4=C(OCCC4)C=C3	MedChem Express	HY-18601	0	0	-0.41827542	-0.52721088	0	-1.68220511	-22.95119705									3.1799999999E-9	1.59E-8	7.96E-8	3.98E-7	0.00000199	0.00000995	0.0000498								
NCGC00382803-03	Desaminotyrosine			DPI_SARS-CoV-2_General	2020_Anti-Infectives_01	501-97-3				8.10027667	4	7		0	0					OC(=O)CCC1=CC=C(O)C=C1	MedChem Express	HY-W015346	0	4.03931808	4.00579151	3.48639456	0.05422993	0	0									3.1799999999E-9	1.59E-8	7.96E-8	3.98E-7	0.00000199	0.00000995	0.0000498								
NCGC00247029-06	2-Deoxyglucose		sugar	DPI_SARS-CoV-2_General	2020_Anti-Infectives_01	154-17-6				5.3197508318	4	7		0	0					OC[C@H]1OC(O)C[C@@H](O)[C@@H]1O	MedChem Express	HY-13966	2.18398412	0	0	4.94897959	0	0	0									3.1799999999E-9	1.59E-8	7.96E-8	3.98E-7	0.00000199	0.00000995	0.0000498								
NCGC00165856-15	Orlistat			DPI_SARS-CoV-2_General	2020_Anti-Infectives_01	96829-58-2				3.6457168976	4	7		0	0					[H]C(=O)N[C@@H](CC(C)C)C(=O)O[C@@H](CCCCCCCCCCC)C[C@@H]1OC(=O)[C@H]1CCCCCC	APExBIO	A8492	0.94859916	2.79526954	2.91184041	-1.64965986	0	0	0									3.1799999999E-9	1.59E-8	7.96E-8	3.98E-7	0.00000199	0.00000995	0.0000498								
NCGC00160391-12	Auranofin			DPI_SARS-CoV-2_General	2020_Anti-Infectives_01	34031-32-8				4.7613117922	4	7		0	-2.00276243					CCP(CC)(CC)=[Au]S[C@@H]1O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O	Cayman	15316	0.7721156	0	4.79407979	-1.05442177	3.1362979	0	-2.00276243									3.1799999999E-9	1.59E-8	7.96E-8	3.98E-7	0.00000199	0.00000995	0.0000498								
NCGC00246971-04	Polydatin	363677157	V/ICAM1 Expression Inhibitor	DPI_SARS-CoV-2_General	2020_Anti-Infectives_01	65914-17-2		35.720089962	-4.447087456	-6.6476072899	4	7		-9.859116016	-8.63259668	0.3706595554	0.5498940444		ICAM1	OC[C@H]1O[C@@H](OC2=CC(=CC(=C2)/C=C/C3=CC=C(O)C=C3)O)[C@H](O)[C@@H](O)[C@@H]1O	Selleck	S2390	-0.41914847	-5.43695285	-0.5952381	-1.56462585	3.75090383	-0.81070126	-8.63259668									3.1799999999E-9	1.59E-8	7.96E-8	3.98E-7	0.00000199	0.00000995	0.0000498								
NCGC00164555-10	Entacapone		NCI-H1299 Inhibitor	DPI_SARS-CoV-2_General	2020_Anti-Infectives_01	130929-57-6		15.9555780962	-4.797087456	-56.6585981372	-2.1	7		-85.7071823183	-81.97513812	0.0058611016	0.9670192089			CCN(CC)C(=O)/C(=C/C1=CC(=C(O)C(=C1)[N+]([O-])=O)O)C#N	MedChem Express	HY-14280	4.39002868	-4.25433881	-12.78957529	-4.50680272	1.05748373	-24.68585326	-81.97513812									3.1799999999E-9	1.59E-8	7.96E-8	3.98E-7	0.00000199	0.00000995	0.0000498								
NCGC00599698-01	4-Butylresorcinol Rucinol			DPI_SARS-CoV-2_General	2020_Anti-Infectives_01			35.720089962	-4.447087456	-1.6232116056	4	7		-22.2707182359	-17.72559853	0.0063701117	0.9656378612			CCCCC1=C(O)C=C(O)C=C1	BLD Pharma	BD66959	0	2.30379358	1.33526384	2.75510204	-1.18402025	1.37819214	-17.72559853									3.1799999999E-9	1.59E-8	7.96E-8	3.98E-7	0.00000199	0.00000995	0.0000498								
NCGC00345451-03	A-966492		PARP-1 Inhibitor	DPI_SARS-CoV-2_General	2020_Anti-Infectives_01	934162-61-5				6.5300645075	4	7		0	0					NC(=O)C1=C2N=C([NH]C2=CC=C1)C3=C(F)C=C(C=C3)[C@@H]4CCCN4	MedChem Express	HY-10614	1.69865431	4.73045615	0	0	2.53976862	0	0									3.1799999999E-9	1.59E-8	7.96E-8	3.98E-7	0.00000199	0.00000995	0.0000498								
NCGC00244253-21	INCB018424			DPI_SARS-CoV-2_General	2020_Anti-Infectives_01	941678-49-5		17.902453073	-4.747087456	4.1506480213	4	7		-13.06629834	-10.88858195	0.037688946	0.908970412			N#CC[C@H](C1CCCC1)N2C=C(C=N2)C3=NC=NC4=C3C=CN4	ChemieTek	CT-INCB	2.50753732	4.30041468	1.496139	-0.85034014	2.23246565	1.17551682	-10.88858195									3.1799999999E-9	1.59E-8	7.96E-8	3.98E-7	0.00000199	0.00000995	0.0000498								
NCGC00263237-09	JZL-184	384568681	Monoacylglycerol lipase (MAGL) Inhibitor	DPI_SARS-CoV-2_General	2020_Anti-Infectives_01			15.9555780962	-4.797087456	-57.9862362996	-2.1	7		-102.4502762376	-82.15930018	0.0000028601	0.9993088971		MGLL	OC(C1CCN(CC1)C(=O)OC2=CC=C(C=C2)[N+]([O-])=O)(C3=CC4=C(OCO4)C=C3)C5=CC=C6OCOC6=C5	SIGMA	J3455	0	0	0	1.10544218	-7.2758496	-35.46817998	-82.15930018									3.1799999999E-9	1.59E-8	7.96E-8	3.98E-7	0.00000199	0.00000995	0.0000498								
