SAMPLE_ID	SAMPLE_NAME	PUBCHEM_SID	PRIMARY_MOA	ASSAY_NAME	LIBRARY	CAS	ALIAS	AC50	LOG_AC50	AUC	CURVE_CLASS2	DATA_POINTS	DRUG_NAME	EFFICACY	MAX_RESPONSE	P_HILL	R2	GENE_ID	GENE_SYMBOL	SMILES	SUPPLIER	SUPPLIER_ID	DATA0	DATA1	DATA2	DATA3	DATA4	DATA5	DATA6	DATA7	DATA8	DATA9	DATA10	DATA11	DATA12	DATA13	DATA14	CONC0	CONC1	CONC2	CONC3	CONC4	CONC5	CONC6	CONC7	CONC8	CONC9	CONC10	CONC11	CONC12	CONC13	CONC14
NCGC00181137-01	Sulfathiourea	144206297		DPI_SARS-CoV-2_General	2019_NPC_02	515-49-1	Sulfatolamide; Marbadal; Sulfatolamida; Sulfanilthiocarbamide; Sulfatiourea; 	17.5410474839	-4.7559444758	-8.6575333643	4	7	LS-160708;Sulfatolamida;Sulfanilthiocarbamide;Sulfatolamidum;CIPLUS_210321;sulfathiouree;Urea, 1-sulfanilyl-2-thio-;sulfatolamidum;sulfathiourea;LS-172308;Sulfatolamide;SULFATHIOUREA;sulphatolamide;SULFATOLAMIDE;CIPLUS_213879;Sulfathiouree;Marbadal;1-sulfanilyl-2-thiourea compound with alpha-amino-p-toluenesulfonamide (1:1) marbalettes;sulfatolamide;1-sulfanilyl-2-thiourea;Sulfatiourea;Sulfathiourea;	-26.576368736	-17.98030728	0.0012617196	0.9851859633			Nc1ccc(cc1)S(=O)(=O)NC(N)=S	NCI	NSC-108228	2.72607459	1.16657811	1.53067204	0	-0.19247677	-3.96937242	-17.98030728									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00015572-06	MIBG			DPI_SARS-CoV-2_General	2019_NPC_02	103346-16-3				-15.3284293194	4	7		0	-7.22541978					NC(=N)NCC1=CC=CC(=C1)I	Axon Medchem	1750	-2.74457213	-4.39603594	-0.86495863	-2.01342282	-2.80635886	-3.74389327	-7.22541978									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00015159-13	Betaxolol HCl		Beta1-adrenoceptor Antagonists	DPI_SARS-CoV-2_General	2019_NPC_02	63659-19-8				-10.0969901066	4	7		0	-5.79841126				ADRB1	CC(C)NCC(O)COC1=CC=C(CCOCC2CC2)C=C1	Selleck	S1827	2.30063123	-3.51359468	-0.03984904	-1.49428244	-2.86338902	-4.39214581	-5.79841126									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00242506-06	Bortezomib		Proteasome Inhibitor	DPI_SARS-CoV-2_General	2019_NPC_02	179324-69-7				-8.070666943	4	7		0	-2.4972649				PSMD1	CC(C)C[C@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)B(O)O	Axon Medchem	1810_cm1	0.90869153	-2.52489085	-3.38248049	-2.8693029	0.04514887	-1.80853063	-2.4972649									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00379082-01	Anidulafungin			DPI_SARS-CoV-2_General	2019_NPC_02	166663-25-8		2.6938104809	-5.5696329617	-113.5320709125	-2.1	7		-96.9310279189	-90.41050278	0.0000100354	0.9987040863			CCCCCOC1=CC=C(C=C1)C2=CC=C(C=C2)C3=CC=C(C=C3)C(=O)NC4CC(O)C(O)NC(=O)C5C(O)C(C)CN5C(=O)C(NC(=O)C(NC(=O)C6CC(O)CN6C(=O)C(NC4=O)C(C)O)C(O)C(O)C7=CC=C(O)C=C7)C(C)O	MedChem Express	HY-13553	0	4.43299684	1.42987741	0.94240348	-7.50659411	-54.58944006	-90.41050278									1.0599999999E-9	5.32E-9	2.6599999999E-8	1.33E-7	6.64E-7	0.0000033199999999	0.0000166								
NCGC00168784-03	Gemcitabine	170465129	Ribonucleotide reductase Inhibitor	DPI_SARS-CoV-2_General	2019_NPC_01	122111-03-9	 Gemcitabine; ; Gemcitabina;Gemzar;Gemcitabine;Inno-D07001			3.8117970463	4	7		0	0			6241	RRM2	Cl.NC1=NC(=O)N(C=C1)[C@@H]2O[C@H](CO)[C@@H](O)C2(F)F	Prestwick	Prestw-1266	3.19269963	0	0	0	0	2.36292495	0									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00160423-02	Bamethan	225144236		DPI_SARS-CoV-2_General	2019_NPC_01					8.0310590361	4	7		0	2.30158931					CCCCNCC(O)C1=CC=C(O)C=C1	SIGMA	R416398	0	1.77633347	3.34137603	0	1.9464041	2.68814472	2.30158931									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00274065-01	Desonide	174007408	Corticosteroid	DPI_SARS-CoV-2_General	2019_NPC_01	638-94-8	Desonide	13.9333492831	-4.8559444758	9.7112857853	4	7		-8.9473524079	-5.78946034	0.0660120463	0.8737054101		NR3C1	OCC(=O)[C@@]54OC(C)(C)O[C@@H]5C[C@@H]3[C@]4(C)C[C@H](O)[C@H]2[C@H]3CCC1=CC(=O)C=C[C@@]12C	Selleck	S1701	2.40360177	4.51779999	0.76771222	4.3018035	3.71770796	2.63224757	-5.78946034									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00164128-02	Hexadecanoic acid, 1-methylethyl ester	170465544	N-acylsphingosine-amidohydrolase Inhibitor	DPI_SARS-CoV-2_General	2019_NPC_01	142-91-6		22.0828704269	-4.6559444758	-14.8237709368	4	7		-22.959430688	-21.21619224	0.0010362453	0.9866001552			CC(C)OC(=O)CCCCCCCCCCCCCCC	SIGMA	291781	-0.44295984	-1.91804921	-2.22027248	-0.56939323	-0.06344212	0	-21.21619224									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00095166-04	Clopidol	170465668		DPI_SARS-CoV-2_General	2019_NPC_01	2971-90-6				6.876362337	4	7		0	1.98220577					Oc1c(Cl)c(C)nc(C)c1Cl	Vitas	STK802181	1.80814756	4.14640702	1.0747971	3.13793363	-1.01761153	-0.82829412	1.98220577									1.0599999999E-9	5.32E-9	2.6599999999E-8	1.33E-7	6.64E-7	0.0000033199999999	0.0000166								
NCGC00018143-05	Enrofloxacin	170465572	Topoisomerase IV Inhibitor	DPI_SARS-CoV-2_General	2019_NPC_01	93106-60-6				-54.1211738643	4	7		0	-14.39760716					CCN1CCN(CC1)c2cc3N(C=C(C(=O)O)C(=O)c3cc2F)C4CC4	Vitas	STK711109	-9.40381962	-9.76616903	-11.72528089	-11.66127374	-10.80799878	-13.50170232	-14.39760716									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00262928-01	Clevidipine	170466066	Voltage-gated L-type calcium channel Blocker	DPI_SARS-CoV-2_General	2019_NPC_01	167221-71-8	Butyroxymethyl methyl 4-(2 ,3 -dichlorophenyl)-2,6-dimethyl-1,4-dihydropyridine-3,5-dicarboxylate;Clevidipinum;Clevidipine	3.499899101	-5.4559444758	-44.4481806718	-2.2	7		-46.1257002399	-42.6047502	0.0004878847	0.9908492103			CC=1NC(C)=C(C(C=1C(=O)OCOC(=O)CCC)c2cccc(Cl)c2Cl)C(=O)OC	GVK	FFS-12-73-NCI-1401	0	0	3.72157637	3.00248326	-8.47332893	-29.72203872	-42.6047502									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00093926-05	Doxifluridine	170465861	thymidylate synthase Inhibitor	DPI_SARS-CoV-2_General	2019_NPC_01	3094-09-5	 ;5'dFUrd; Ro 21-9738; Furtulon; 5'dFUrd;Doxifluridine; Doxifluridine; Doxifluridina; 5-Fluro-5??-Deoxyuridine;5-fluoro-5'-deoxyuridine; 5-fluoro-5'-deoxyuridine			-29.8725359537	4	7		0	-7.4218651			7298	TYMS	FC1=CN(C(=O)NC1=O)[C@@H]2O[C@H](C)[C@@H](O)[C@H]2O	Bosche	D1649	-4.34003824	-3.37430058	-8.83478346	-8.43053152	-5.77830787	-6.51455867	-7.4218651									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00522278-01	Oglufanide		VEGF Inhibitor	DPI_SARS-CoV-2_General	2020_Anti-Infectives_01					3.3456162631	4	7		0	4.55966882				FLT1	N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC1=C[NH]C2=CC=CC=C12)C(O)=O	Combi-Blocks	QM-5596	-3.37621919	-0.49885854	2.96069423	-0.72405471	1.0775925	1.79828901	4.55966882									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00162225-04	L-tetramisol		Nicotinic Receptor Agonist	DPI_SARS-CoV-2_General	2020_Anti-Infectives_01	16595-80-5	; Vetavia; Hydrochloride, Levamisol; Tetramisol hydrochloride; Levamisol;LEVAMISOLE HYDROCHLORIDE;Tetramisole hydrochloride; ; dexamisole, (R)-isomer; Levomysol; Tetramisol; Decaris; (-)-Tetramisole hydrochloride; Levamisol hydrochloride; Helmoral B; Solaskil; Levamisole Base; Dekaris; Nilverm; Dexamisol; Ergamisol;(-)-Tetramisole hydrochloride			4.706082071	4	7		0	0.00893469			1136	CHRNA3	C1CN\2C[C@@H](\N=C2S1)C3=CC=CC=C3	Enzo	AC-1102	3.89863006	1.6600434	0	0	0	1.29197463	0.00893469									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00163460-03	Leupeptin, Microbial			DPI_SARS-CoV-2_General	2020_Anti-Infectives_01	103476-89-7				-1.4796752663	4	7		0	-0.40801739					[H]C(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(C)=O	APExBIO	A2570	-3.79859394	1.25419238	2.2460439	-0.5229284	1.00750518	-2.11837281	-0.40801739									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00390251-01	Isochlorogenic acid A			DPI_SARS-CoV-2_General	2020_Anti-Infectives_01	2450-53-5		0.6983216782	-6.1559444758	-55.9655810519	-1.2	7		-33.23551836	-30.1962653	0.0000662304	0.9966625696			OC1[C@@H](CC(O)(C[C@H]1OC(=O)\C=C\C2=CC(O)=C(O)C=C2)C(O)=O)OC(=O)\C=C\C3=CC(O)=C(O)C=C3	Adooq	A12072	-0.01389391	1.07945097	-3.59026714	-10.14825882	-18.83304617	-25.79875458	-30.1962653									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00181785-11	Aprepitant			DPI_SARS-CoV-2_General	2020_Anti-Infectives_01	170729-80-3		9.8640558873	-5.0059444758	-21.6767537438	-2.2	7		-35.107201356	-30.50600113	0.0006189118	0.9896804443			C[C@@H](O[C@H]1OCCN(CC2=NC(=O)NN2)[C@H]1C3=CC=C(F)C=C3)C4=CC(=CC(=C4)C(F)(F)F)C(F)(F)F	MedChem Express	HY-10052	-1.40328452	0.30156985	1.91707787	2.17216412	-0.07884823	-10.9585055	-30.50600113									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00095703-06	NOBILETIN			DPI_SARS-CoV-2_General	2020_Anti-Infectives_01	478-01-3		22.0828704269	-4.6559444758	-15.5050914225	-3	7		-34.685826604	-30.57152217	0.0000048184	0.9991036236			COC1=C(OC)C=C(C=C1)C/2=C/C(=O)C3=C(OC)C(=C(OC)C(=C3O2)OC)OC	Microsource	01505268	0	0	0.13045204	0	0	0.75074201	-30.57152217									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00096023-03	3,4 -DIHYDROXYFLAVONE			DPI_SARS-CoV-2_General	2020_Anti-Infectives_01	14919-49-4		0.6983216782	-6.1559444758	-130.8960066863	-1.2	7		-74.615257468	-75.09604789	0.0000520111	0.9970416618			OC1=CC=C(C=C1)C/2=C(O)/C(=O)C3=C(O2)C=CC=C3	Microsource	01505138	0.63078334	1.00617232	1.0322727	-14.57878405	-52.15372485	-66.58907059	-75.09604789									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00510317-02	Elbasvir		Nonstructural protein 5A Inhibitor	DPI_SARS-CoV-2_General	2020_Anti-Infectives_01	1370468-36-2		0.9864055887	-6.0059444758	-155.1625159533	-1.1	7		-92.4703130158	-93.46576526	0.0000058043	0.9990149205			COC(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1C2=NC=C([NH]2)C3=CC=C4C(=C3)O[C@H]([N]5C6=C(C=C(C=C6)C7=CN=C([NH]7)[C@@H]8CCCN8C(=O)[C@@H](NC(=O)OC)C(C)C)C=C45)C9=CC=CC=C9	MedChem Express	HY-15789	0.9031039	0.91034638	-0.54449549	-7.36696931	-58.91131034	-86.50410289	-93.46576526									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00346662-06	Geniposide		P2Y purinoceptor 14 Inhibitor	DPI_SARS-CoV-2_General	2020_Anti-Infectives_01	24512-63-8				8.0202011074	4	7		0	3.08842362			171108	P2ry14	COC(=O)C/1=C/O[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]\3[C@@H]1C\C=C3CO	Glixx	GLXC-06546	-1.33659377	1.00617232	1.55408088	3.05137341	3.33206787	1.49566432	3.08842362									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00371259-05	Clevudine		Reverse Transcriptase Inhibitor	DPI_SARS-CoV-2_General	2020_Anti-Infectives_01	163252-36-6				-12.1986016498	4	7		0	-1.99839176					C\C1=C\N([C@H]2O[C@@H](CO)[C@H](O)[C@H]2F)C(=O)NC1=O	MedChem Express	HY-13859	-3.87639981	-3.98804994	-2.14962282	-3.44213309	-0.2423853	-2.36862015	-1.99839176									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00253627-01	Pleconaril	170466405	Human rhinovirus A protease Inhibitor	DPI_SARS-CoV-2_General	2020_Anti-Infectives_01	153168-05-9				-9.1620735495	4	7		0	0			1461213		Cc1cc(on1)CCCOc2c(C)cc(cc2C)c3nc(on3)C(F)(F)F	GVK	FFS-12-73-NCI-1186	-4.29877456	-3.18198472	-5.22942544	-0.52867486	0	0	0									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00386343-01	PI-1840	363680225	26S proteosome Inhibitor	DPI_SARS-CoV-2_General	2020_Anti-Infectives_01	1401223-22-0		22.0828704269	-4.6559444758	4.1300404138	4	7		-11.8892545439	-8.65771212	0.0996440718	0.835515477			CCCC1=CC=C(OCC(=O)N(CC2=NC(=NO2)C3=CC=CN=C3)C(C)C)C=C1	Selleck	S7462	-0.38069303	1.80660072	0	3.68348466	4.51771165	2.80509806	-8.65771212									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00263152-05	Ponatinib		FGFR Inhibitor	DPI_SARS-CoV-2_General	2020_Anti-Infectives_01	943319-70-8		4.4061119169	-5.3559444758	-98.036880642	-2.1	7		-101.8590136091	-89.99910653	0.0000642643	0.996709713		FGFR1	CN1CCN(CC1)CC2=CC=C(NC(=O)C3=CC(=C(C)C=C3)C#CC4=CN=C5C=CC=N[N]45)C=C2C(F)(F)F	Axon Medchem	1857	-0.67524384	3.14252699	3.1762237	1.39639122	-20.57938849	-58.88378048	-89.99910653									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00346433-06	Peramivir		Influenza Infection Inhibitor	DPI_SARS-CoV-2_General	2020_Anti-Infectives_01	330600-85-6				2.1316523889	4	7		0	0					CCC(CC)[C@H](NC(C)=O)[C@@H]1[C@H](O)[C@H](C[C@H]1NC(N)=N)C(O)=O	APExBIO	A3709	0.58632284	0.60595812	1.49169077	-1.59751753	0.45264726	1.80410871	0									2.13E-11	1.06E-10	5.32E-10	2.66E-9	1.3299999999E-8	6.64E-8	3.32E-7								
NCGC00238451-08	Olaparib		PARP Inhibitor	DPI_SARS-CoV-2_General	2020_Anti-Infectives_01	763113-22-0				-5.4494188715	4	7		0	1.46826697				PARP1	FC1=C(C=C(C/C2=N/NC(=O)C3=C2C=CC=C3)C=C1)C(=O)N4CCN(CC4)C(=O)C5CC5	Axon Medchem	1464	-2.84825076	-1.72768524	-1.97946798	-2.52844501	0.3591975	-0.26770645	1.46826697									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00091011-20	CHLORAMPHENICOL			DPI_SARS-CoV-2_General	2020_Anti-Infectives_01	56-75-7				8.8396714258	4	7		0	4.17249903					OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)C1=CC=C(C=C1)[N+]([O-])=O	Microsource	MS-01500174	-0.10837247	0	3.81146844	2.22388231	3.56569226	0	4.17249903									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00023654-26	Captopril			DPI_SARS-CoV-2_General	2020_Anti-Infectives_01	62571-86-2 				-1.691307913	4	7		0	3.04672842					C[C@H](CS)C(=O)N1CCC[C@H]1C(O)=O	APExBIO	A4078	-1.17542446	1.31056058	-1.16839657	-0.87346282	0.12557311	-2.97386952	3.04672842									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00024196-12	Megestrol acetate	384568021	Progesterone Receptor Antagonist	DPI_SARS-CoV-2_General	2020_Anti-Infectives_01	595-33-5		11.0676527398	-4.9559444758	-13.9526322548	-3	7		-39.158948088	-32.63245674	0.0007899412	0.9883124688		PGR	CC(=O)O[C@@]1(CC[C@H]2[C@@H]3\C=C(C)/C4=C/C(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)=O	MedChem Express	HY-13676	1.96459833	0	3.85117123	4.40753936	2.42093275	-7.93225863	-32.63245674									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00346883-02	6-Bromoindirubin-3'-acetoxime	384568960	GSK-3 Inhibitor	DPI_SARS-CoV-2_General	2020_Anti-Infectives_01	[667463-85-6]		0.78352981	-6.1059444758	-170.6726968385	-1.1	7		-101.0097894342	-95.45522232	0.0000409087	0.9973776549		GSK3B	CC(=O)O\N=C1\C(NC2=CC=CC=C12)=C3/C(=O)NC4=C3C=CC(=C4)Br	Tocris	3874	0.73637703	1.07381415	0.91883614	-22.46868176	-60.10863534	-92.36454635	-95.45522232									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00346498-06	Danoprevir			DPI_SARS-CoV-2_General	2020_Anti-Infectives_01	850876-88-9		9.8640558873	-5.0059444758	-13.4137378966	-3	7		-35.179021348	-30.98251779	0.0002364875	0.9936621485			CC(C)(C)OC(=O)N[C@H]1CCCCC\C=C/[C@@H]2C[C@]2(NC(=O)[C@@H]3C[C@H](CN3C1=O)OC(=O)N4CC5=C(C4)C(F)=CC=C5)C(=O)N[S+]([O-])(=O)C6CC6	MedChem Express	HY-10238	0.79195265	2.98469603	3.36906585	1.32743363	2.89402214	-7.1640575	-30.98251779									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00508866-01	MK-1439			DPI_SARS-CoV-2_General	2020_Anti-Infectives_01	1338225-97-0 		12.4181106199	-4.9059444758	-2.4554052992	4	7		-14.7783155079	-12.73192959	0.0038605419	0.9736633381			CN\1C(=O)N\N=C1CN2\C=C/C(=C(OC3=CC(=CC(=C3)C#N)Cl)\C2=O)C(F)(F)F	Bio Vision	B1250	2.1313252	0.52704264	2.58068175	0.87920929	0.2423853	-0.20368969	-12.73192959									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00167803-13	GSI-IX	384568339	g-Secretase Inhibitor	DPI_SARS-CoV-2_General	2020_Anti-Infectives_01	208255-80-5				8.4936723039	4	7		0	3.05864133				NOTCH1	C[C@H](NC(=O)CC1=CC(=CC(=C1)F)F)C(=O)N[C@H](C(=O)OC(C)(C)C)C2=CC=CC=C2	MedChem Express	HY-13027	0.5918804	1.36129196	1.40094152	2.97666935	0	3.53256125	3.05864133									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00538163-01	NCGC00538163-01			DPI_SARS-CoV-2_General	2020_Anti-Infectives_01			15.6334750258	-4.8059444758	-3.1652428912	4	7		-11.153721296	-8.87810108	0.0509392382	0.8919121446			CC1=C(N(CC(=O)NC2=CC=C(C=C2)C3=NOC=N3)C(=O)C4CC[S+]([O-])(=O)CC4)C(=CC=C1)C	Pharmaron	PH-NIH-2017-009-L2-30-0	0.86420096	2.96778558	0	-1.12630732	0.25406652	-0.76238142	-8.87810108									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00390724-02	E-7449	384569209	PARP Inhibitor	DPI_SARS-CoV-2_General	2020_Anti-Infectives_01	1140964-99-3		12.4181106199	-4.9059444758	-48.7900246746	-2.2	7		-40.8650138399	-43.39577687	0.0021497655	0.9804673215		PARP1	O=C1NNC2=C3C(=NC(=N2)CN4CC5=C(C4)C=CC=C5)C=CC=C13	MedChem Express	HY-12418	-7.29985828	-8.2100279	-3.47115875	-3.09159867	-3.46056128	-11.76744457	-43.39577687									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00346533-07	Daclatasvir dihydrochloride		HCV NS5A Inhibitor	DPI_SARS-CoV-2_General	2020_Anti-Infectives_01	1009119-64-5		6.2237985085	-5.2059444758	-73.3781613264	-2.2	7		-85.4535396227	-77.73475891	0.0000105368	0.9986721018			COC(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1C2=NC=C([NH]2)C3=CC=C(C=C3)C4=CC=C(C=C4)C5=CN=C([NH]5)[C@@H]6CCCN6C(=O)[C@@H](NC(=O)OC)C(C)C	MedChem Express	HY-10466	1.67004752	1.29365012	2.63172821	0.7757729	-9.34789592	-43.33352732	-77.73475891									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00167356-14	Raltegravir Potassium		Human immunodeficiency virus type 1 integrase Inhibitor	DPI_SARS-CoV-2_General	2020_Anti-Infectives_01	871038-72-1				8.3023071094	4	7		0	-1.78991572					CN1C(=O)\C(=C(/N=C1/C(C)(C)NC(=O)C2=NN=C(C)O2)C(=O)NCC3=CC=C(F)C=C3)[O-]	Glixx	GLXC-90403	0.63078334	3.16507426	3.82281209	4.15469486	2.3333236	-0.86131642	-1.78991572									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00015817-17	Promethazine HCl			DPI_SARS-CoV-2_General	2020_Anti-Infectives_01	58-33-3		13.9333492831	-4.8559444758	-36.4518678301	-2.2	7		-70.1431336906	-57.25645531	0.0000535646	0.9969982156			CC(CN1C2=C(SC3=C1C=CC=C3)C=CC=C2)N(C)C	Selleck	S4293	-0.20285103	2.38719315	2.22902842	1.011378	-1.67917531	-12.71605657	-57.25645531									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00024683-20	NCGC00024683-20			DPI_SARS-CoV-2_General	2020_Anti-Infectives_01					13.1036096693	4	7		0	0.57479822					C\C1=C/CC[C@@]2(C)O[C@H]2[C@H]3OC(=O)C(=C)[C@@H]3CC1	BIOMOL	T-113	1.69783533	4.90121473	0	3.76393518	4.45930555	3.55002037	0.57479822									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00165856-15	Orlistat			DPI_SARS-CoV-2_General	2020_Anti-Infectives_01	96829-58-2				9.357611641	4	7		0	0					[H]C(=O)N[C@@H](CC(C)C)C(=O)O[C@@H](CCCCCCCCCCC)C[C@@H]1OC(=O)[C@H]1CCCCCC	APExBIO	A8492	2.58148776	3.35108932	0.16448301	4.95920009	2.41509214	0	0									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00016034-05	Tulobuterol hydrochloride	170465781	Beta-2 adrenergic receptor Agonist	DPI_SARS-CoV-2_General	2020_Anti-Infectives_01	56776-01-3				-17.7866998268	4	7		0	-4.55966882					Cl.OC(CNC(C)(C)C)c1ccccc1Cl	Microsource	01503954	-5.98827354	-2.63521321	-1.59378368	-5.37294564	-3.30286482	-3.30559274	-4.55966882									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00162073-12	H-89	384568218	AKT Inhibitor	DPI_SARS-CoV-2_General	2020_Anti-Infectives_01	130964-39-5		8.7913490634	-5.0559444758	-49.1404843906	-2.2	7		-69.1900556863	-56.58337552	0.0001347963	0.9952239896		AKT1	[O-][S+](=O)(NCCNC\C=C\C1=CC=C(Br)C=C1)C2=CC=CC3=CN=CC=C23	MedChem Express	HY-15979A	1.9090227	0	0	3.38466843	-6.0421108	-26.82302276	-56.58337552									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00373041-01	Favipiravir		RNA-dependant RNA polymeriase	DPI_SARS-CoV-2_General	2020_Anti-Infectives_01	259793-96-9				-18.540585504	4	7		0	-3.80319862					NC(=O)C1=NC(=CN=C1O)F	Synthonix	F11025G1	-5.05460305	-5.10414024	0.72032216	-5.31548098	-4.61116141	-4.45789443	-3.80319862									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00092327-05	4-HQN			DPI_SARS-CoV-2_General	2020_Anti-Infectives_01	[491-36-1]				4.5844544974	4	7		0	4.62518986					OC1=NC=NC2=C1C=CC=C2	Tocris	2192	-0.12504516	-0.41430625	0.83375872	0	2.77136933	0	4.62518986									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
